LA_E_2834763,0.6211887248020664
LA_E_8877452,0.461985512942894
LA_E_6828287,0.17795215902071984
LA_E_6977360,0.10166208097029593
LA_E_5932896,0.5268768600145993
LA_E_5849185,0.8746869560334662
LA_E_6163791,0.16378516480431243
LA_E_4581379,0.9820540176315347
LA_E_8814547,0.3233730136447863
LA_E_9157999,0.7870879892189343
LA_E_1611480,0.4625049132461115
LA_E_6841754,0.24437082374080524
LA_E_1781840,0.5795496658992645
LA_E_8872199,0.21854118704026054
LA_E_1837629,0.812521758661351
LA_E_6314733,0.9587146948172273
LA_E_8469141,0.1942107922960301
LA_E_3379393,0.9548542871581785
LA_E_7783830,0.10060081981020833
LA_E_8339197,0.6287102027064968
LA_E_9472752,0.43206805547756755
LA_E_1425990,0.7809759110562076
LA_E_9088738,0.7967347970127465
LA_E_2520601,0.564899769779325
LA_E_2355000,0.42541973159638385
LA_E_7535126,0.7348728171149419
LA_E_2394352,0.905195406816778
LA_E_5884357,0.27719973047335617
LA_E_8787897,0.28121736200797354
LA_E_3125426,0.8895277668594531
LA_E_6320499,0.7043882306698861
LA_E_8617121,0.6955752709304286
LA_E_2608310,0.3500982649222304
LA_E_7203940,0.35610365545510697
LA_E_8868279,0.5154865517435004
LA_E_7462445,0.5083132124206862
LA_E_8844552,0.3986074456735359
LA_E_9120891,0.40698523218597343
LA_E_2634822,0.9300185299567634
LA_E_3757378,0.9671402100061767
LA_E_4550461,0.13843281486888653
LA_E_4920751,0.8939861867595037
LA_E_9817776,0.5149278454713909
LA_E_4557471,0.7366387781458814
LA_E_1070406,0.45750463248919093
LA_E_3003752,0.9519540681677805
LA_E_8806575,0.691363917120557
LA_E_2417530,0.2731315626930204
LA_E_5323454,0.9190886630355439
LA_E_2947508,0.3169240271772699
LA_E_8469160,0.417620304340502
LA_E_1027220,0.9432449884889663
LA_E_9328266,0.886781964175417
LA_E_3820322,0.1634819473300017
LA_E_4751686,0.22008254253467346
LA_E_7655544,0.06484642596440003
LA_E_8925219,0.6065500589589534
LA_E_8110643,0.13909259363243304
LA_E_2775552,0.4255460722106801
LA_E_9276097,0.1792604862709866
LA_E_5246322,0.32415351788421587
LA_E_6092883,0.39166713459486774
LA_E_7355163,0.11192374642034926
LA_E_9804952,0.5389578303105171
LA_E_2985346,0.491866472008535
LA_E_8285179,0.532065247908361
LA_E_5118048,0.08567858947723062
LA_E_4430413,0.14336290639564267
LA_E_3558965,0.3088550732775563
LA_E_4732931,0.05950081419506991
LA_E_4757272,0.9313689707451289
LA_E_8992946,0.33480543545398395
LA_E_8155315,0.675091245999214
LA_E_2143322,0.08968218316581504
LA_E_9382115,0.7729097647257005
LA_E_4641783,0.7184316918412039
LA_E_5210371,0.2581952945140098
LA_E_1746654,0.10018249199842777
LA_E_7824929,0.8670812510528385
LA_E_8816717,0.28810152170251
LA_E_3746504,0.5500196529844461
LA_E_8463157,0.39107192992307266
LA_E_7642353,0.4907167724184402
LA_E_5157926,0.35110056712897975
LA_E_8979583,0.22532708181256667
LA_E_2665242,0.7170166769610873
LA_E_6154503,0.8940058397439498
LA_E_1395552,0.9733870514908193
LA_E_9500557,0.3823881183671177
LA_E_5194826,0.6645600539053288
LA_E_1424685,0.1506204727946544
LA_E_6624193,0.7277415913302264
LA_E_5871315,0.953866022797462
LA_E_3378367,0.6945140097703408
LA_E_9853957,0.5931018024594307
LA_E_4988348,0.4477370992194957
LA_E_2161075,0.8846257510247628
LA_E_3750625,0.6650120725475884
LA_E_4850719,0.49168678757931383
LA_E_8562955,0.16582626761749678
LA_E_9989698,0.5120585097422652
LA_E_5291521,0.22685720703015333
LA_E_6816952,0.7137346285585939
LA_E_4282641,0.31317030714807126
LA_E_9944556,0.33309281823796955
LA_E_8767294,0.8717698916278287
LA_E_8534064,0.5367398506373182
LA_E_1144382,0.32152984446066596
LA_E_8697552,0.28087764613397725
LA_E_4770782,0.09633050704699872
LA_E_7779557,0.5227525408501319
LA_E_2268693,0.20422539165590434
LA_E_9140267,0.5837104834634175
LA_E_9528968,0.9079510359930373
LA_E_2323050,0.6925824021562131
LA_E_4735828,0.4626031781683419
LA_E_3424730,0.2357824695378741
LA_E_8536145,0.7812791285305183
LA_E_2278532,0.22880004492110728
LA_E_1223847,0.6266747150317256
LA_E_5783993,0.9088269975854905
LA_E_8450317,0.10595766185636477
LA_E_2407835,0.6564882924364086
LA_E_1249312,0.8500112302768263
LA_E_4692719,0.47536077264304566
LA_E_2402721,0.8010500308832613
LA_E_1235824,0.9678645628614746
LA_E_8579433,0.11731427929698468
LA_E_7411665,0.7582907518670335
LA_E_1890704,0.17713234881239823
LA_E_1148952,0.3005587062721096
LA_E_9577092,0.6933488685496099
LA_E_1255269,0.5235807737660734
LA_E_9129430,0.27985288337357517
LA_E_5015729,0.4321017463080465
LA_E_9210968,0.7084704362962547
LA_E_1528017,0.4917457465326521
LA_E_9237057,0.9188415969453648
LA_E_9979372,0.3747936436633163
LA_E_2440860,0.6267954405076086
LA_E_8739004,0.9122831152787917
LA_E_3476113,0.6275871750238644
LA_E_1970710,0.42054859902296593
LA_E_2120378,0.5958111067437812
LA_E_7546380,0.6391655904318041
LA_E_2851478,0.7857993149531137
LA_E_6932495,0.6689482845752148
LA_E_2492808,0.668170587904992
LA_E_6427721,0.6586978494019878
LA_E_3231034,0.3953871637935875
LA_E_4716734,0.9734123196136786
LA_E_6237111,0.6026082317929138
LA_E_3379472,0.9407322140490764
LA_E_7125272,0.6113481947330002
LA_E_2309675,0.3325958784884048
LA_E_9588641,0.5622185411870403
LA_E_8080518,0.48426357459711383
LA_E_1350979,0.8247150317255321
LA_E_9617894,0.9674378123420743
LA_E_5313973,0.9416109832107362
LA_E_3581504,0.15216744342748048
LA_E_3455289,0.7725672412824977
LA_E_1649104,0.11372620585097423
LA_E_2087660,0.5285782469537875
LA_E_1047198,0.9225279353136056
LA_E_1025210,0.7318181818181819
LA_E_5432558,0.9677466449547982
LA_E_4215166,0.5800943343253412
LA_E_2139475,0.7435369756864506
LA_E_7026040,0.4496574765567971
LA_E_6262749,0.219389072940648
LA_E_2590897,0.6193946880790612
LA_E_8382407,0.29033634679094844
LA_E_7503879,0.2360239204896401
LA_E_9070743,0.16755573024875065
LA_E_4574855,0.23318266045258018
LA_E_4123417,0.22029451400977038
LA_E_1671953,0.7861614913807626
LA_E_7205247,0.967305856589365
LA_E_3521946,0.7260402043910383
LA_E_8063353,0.1179291369532259
LA_E_2213516,0.3076169352574541
LA_E_5275370,0.7345948677634904
LA_E_8133176,0.8617721376831939
